id,terrestrial_date,sol,ls,month,min_temp,pressure,days_since_start
2,2012-08-16,1970-01-01 00:00:00.000000010,155,6,-75.0,739.0,0
13,2012-08-17,1970-01-01 00:00:00.000000011,156,6,-76.0,740.0,1
24,2012-08-18,1970-01-01 00:00:00.000000012,156,6,-76.0,741.0,2
35,2012-08-19,1970-01-01 00:00:00.000000013,157,6,-74.0,732.0,3
46,2012-08-20,1970-01-01 00:00:00.000000014,157,6,-74.0,740.0,4
57,2012-08-21,1970-01-01 00:00:00.000000015,158,6,-78.0,740.0,5
68,2012-08-22,1970-01-01 00:00:00.000000016,158,6,-77.0,740.0,6
79,2012-08-23,1970-01-01 00:00:00.000000017,159,6,-76.0,742.0,7
112,2012-08-27,1970-01-01 00:00:00.000000021,161,6,-74.0,741.0,8
114,2012-08-28,1970-01-01 00:00:00.000000022,162,6,-74.0,742.0,9
123,2012-08-29,1970-01-01 00:00:00.000000023,162,6,-75.0,741.0,10
134,2012-08-30,1970-01-01 00:00:00.000000024,163,6,-75.0,742.0,11
145,2012-08-31,1970-01-01 00:00:00.000000025,163,6,-75.0,743.0,12
156,2012-09-01,1970-01-01 00:00:00.000000026,164,6,-76.0,745.0,13
163,2012-09-02,1970-01-01 00:00:00.000000027,164,6,-75.0,743.0,14
170,2012-09-03,1970-01-01 00:00:00.000000028,165,6,-75.0,745.0,15
171,2012-09-04,1970-01-01 00:00:00.000000029,166,6,-75.0,747.0,16
172,2012-09-05,1970-01-01 00:00:00.000000030,166,6,-74.0,747.0,17
173,2012-09-06,1970-01-01 00:00:00.000000031,167,6,-74.0,745.0,18
175,2012-09-08,1970-01-01 00:00:00.000000033,168,6,-73.0,748.0,19
176,2012-09-10,1970-01-01 00:00:00.000000034,168,6,-73.0,748.0,20
177,2012-09-11,1970-01-01 00:00:00.000000035,169,6,-73.0,749.0,21
178,2012-09-12,1970-01-01 00:00:00.000000036,169,6,-73.0,750.0,22
179,2012-09-13,1970-01-01 00:00:00.000000037,170,6,-73.0,750.0,23
180,2012-09-14,1970-01-01 00:00:00.000000038,171,6,-73.0,750.0,24
181,2012-09-15,1970-01-01 00:00:00.000000039,171,6,-75.0,751.0,25
182,2012-09-16,1970-01-01 00:00:00.000000040,172,6,-75.0,753.0,26
183,2012-09-17,1970-01-01 00:00:00.000000041,172,6,-75.0,753.0,27
184,2012-09-18,1970-01-01 00:00:00.000000042,173,6,-75.0,754.0,28
185,2012-09-19,1970-01-01 00:00:00.000000043,173,6,-74.0,756.0,29
186,2012-09-20,1970-01-01 00:00:00.000000044,174,6,-75.0,757.0,30
187,2012-09-21,1970-01-01 00:00:00.000000045,175,6,-74.0,758.0,31
188,2012-09-22,1970-01-01 00:00:00.000000046,175,6,-74.0,758.0,32
189,2012-09-23,1970-01-01 00:00:00.000000047,176,6,-75.0,758.0,33
190,2012-09-24,1970-01-01 00:00:00.000000048,176,6,-75.0,759.0,34
191,2012-09-25,1970-01-01 00:00:00.000000049,177,6,-74.0,761.0,35
192,2012-09-26,1970-01-01 00:00:00.000000050,177,6,-72.0,761.0,36
193,2012-09-27,1970-01-01 00:00:00.000000051,178,6,-76.0,762.0,37
194,2012-09-28,1970-01-01 00:00:00.000000052,179,6,-74.0,762.0,38
195,2012-09-29,1970-01-01 00:00:00.000000053,179,6,-71.0,764.0,39
196,2012-09-30,1970-01-01 00:00:00.000000054,180,7,-72.0,766.0,40
197,2012-10-01,1970-01-01 00:00:00.000000055,180,7,-74.0,766.0,41
198,2012-10-02,1970-01-01 00:00:00.000000056,181,7,-73.0,768.0,42
199,2012-10-03,1970-01-01 00:00:00.000000057,181,7,-73.0,769.0,43
200,2012-10-04,1970-01-01 00:00:00.000000058,182,7,-74.0,769.0,44
201,2012-10-05,1970-01-01 00:00:00.000000059,183,7,-76.0,771.0,45
202,2012-10-06,1970-01-01 00:00:00.000000060,183,7,-75.0,772.0,46
203,2012-10-07,1970-01-01 00:00:00.000000061,184,7,-72.0,772.0,47
204,2012-10-08,1970-01-01 00:00:00.000000062,184,7,-72.0,774.0,48
205,2012-10-09,1970-01-01 00:00:00.000000063,185,7,-73.0,775.0,49
206,2012-10-10,1970-01-01 00:00:00.000000064,186,7,-74.0,776.0,50
207,2012-10-11,1970-01-01 00:00:00.000000065,186,7,-72.0,777.0,51
208,2012-10-12,1970-01-01 00:00:00.000000066,187,7,-73.0,778.0,52
209,2012-10-13,1970-01-01 00:00:00.000000067,187,7,-73.0,780.0,53
210,2012-10-14,1970-01-01 00:00:00.000000068,188,7,-71.0,781.0,54
211,2012-10-15,1970-01-01 00:00:00.000000069,189,7,-73.0,778.0,55
212,2012-10-17,1970-01-01 00:00:00.000000070,189,7,-72.0,783.0,56
213,2012-10-18,1970-01-01 00:00:00.000000071,190,7,-71.0,784.0,57
214,2012-10-19,1970-01-01 00:00:00.000000072,190,7,-73.0,785.0,58
215,2012-10-20,1970-01-01 00:00:00.000000073,191,7,-70.0,788.0,59
216,2012-10-21,1970-01-01 00:00:00.000000074,192,7,-72.0,790.0,60
217,2012-10-22,1970-01-01 00:00:00.000000075,192,7,-73.0,791.0,61
218,2012-10-23,1970-01-01 00:00:00.000000076,193,7,-73.0,792.0,62
219,2012-10-24,1970-01-01 00:00:00.000000077,193,7,-71.0,792.0,63
220,2012-10-25,1970-01-01 00:00:00.000000078,194,7,-71.0,793.0,64
221,2012-10-26,1970-01-01 00:00:00.000000079,195,7,-73.0,795.0,65
222,2012-10-27,1970-01-01 00:00:00.000000080,195,7,-70.0,796.0,66
223,2012-10-28,1970-01-01 00:00:00.000000081,196,7,-72.0,798.0,67
224,2012-10-29,1970-01-01 00:00:00.000000082,196,7,-72.0,799.0,68
225,2012-10-30,1970-01-01 00:00:00.000000083,197,7,-72.0,801.0,69
226,2012-10-31,1970-01-01 00:00:00.000000084,198,7,-70.0,801.0,70
227,2012-11-01,1970-01-01 00:00:00.000000085,198,7,-71.0,805.0,71
228,2012-11-02,1970-01-01 00:00:00.000000086,199,7,-71.0,808.0,72
229,2012-11-03,1970-01-01 00:00:00.000000087,199,7,-70.0,808.0,73
230,2012-11-04,1970-01-01 00:00:00.000000088,200,7,-70.0,811.0,74
231,2012-11-05,1970-01-01 00:00:00.000000089,201,7,-73.0,813.0,75
233,2012-11-06,1970-01-01 00:00:00.000000090,201,7,-71.0,813.0,76
234,2012-11-07,1970-01-01 00:00:00.000000091,202,7,-74.0,817.0,77
235,2012-11-08,1970-01-01 00:00:00.000000092,202,7,-74.0,820.0,78
236,2012-11-09,1970-01-01 00:00:00.000000093,203,7,-72.0,819.0,79
237,2012-11-10,1970-01-01 00:00:00.000000094,204,7,-70.0,822.0,80
238,2012-11-11,1970-01-01 00:00:00.000000095,204,7,-68.0,822.0,81
239,2012-11-12,1970-01-01 00:00:00.000000096,205,7,-71.0,826.0,82
240,2012-11-13,1970-01-01 00:00:00.000000097,206,7,-68.0,828.0,83
241,2012-11-14,1970-01-01 00:00:00.000000098,206,7,-68.0,828.0,84
242,2012-11-15,1970-01-01 00:00:00.000000099,207,7,-68.0,829.0,85
3,2012-11-16,1970-01-01 00:00:00.000000100,207,7,-66.0,829.0,86
4,2012-11-17,1970-01-01 00:00:00.000000101,208,7,-65.0,830.0,87
5,2012-11-18,1970-01-01 00:00:00.000000102,209,7,-67.0,833.0,88
6,2012-11-19,1970-01-01 00:00:00.000000103,209,7,-66.0,836.0,89
7,2012-11-20,1970-01-01 00:00:00.000000104,210,8,-67.0,838.0,90
8,2012-11-21,1970-01-01 00:00:00.000000105,211,8,-66.0,839.0,91
9,2012-11-23,1970-01-01 00:00:00.000000106,211,8,-66.0,841.0,92
10,2012-11-24,1970-01-01 00:00:00.000000107,212,8,-66.0,844.0,93
11,2012-11-25,1970-01-01 00:00:00.000000108,212,8,-65.0,845.0,94
12,2012-11-26,1970-01-01 00:00:00.000000109,213,8,-64.0,844.0,95
14,2012-11-27,1970-01-01 00:00:00.000000110,214,8,-65.0,848.0,96
15,2012-11-28,1970-01-01 00:00:00.000000111,214,8,-66.0,849.0,97
16,2012-11-29,1970-01-01 00:00:00.000000112,215,8,-65.0,852.0,98
17,2012-11-30,1970-01-01 00:00:00.000000113,216,8,-66.0,857.0,99
18,2012-12-01,1970-01-01 00:00:00.000000114,216,8,-69.0,857.0,100
19,2012-12-02,1970-01-01 00:00:00.000000115,217,8,-66.0,857.0,101
20,2012-12-03,1970-01-01 00:00:00.000000116,217,8,-67.0,859.0,102
21,2012-12-04,1970-01-01 00:00:00.000000117,218,8,-66.0,861.0,103
22,2012-12-05,1970-01-01 00:00:00.000000118,219,8,-65.0,864.0,104
23,2012-12-06,1970-01-01 00:00:00.000000119,219,8,-66.0,866.0,105
25,2012-12-07,1970-01-01 00:00:00.000000120,220,8,-67.0,867.0,106
26,2012-12-08,1970-01-01 00:00:00.000000121,221,8,-66.0,869.0,107
27,2012-12-09,1970-01-01 00:00:00.000000122,221,8,-65.0,869.0,108
28,2012-12-10,1970-01-01 00:00:00.000000123,222,8,-66.0,875.0,109
29,2012-12-11,1970-01-01 00:00:00.000000124,223,8,-66.0,876.0,110
30,2012-12-12,1970-01-01 00:00:00.000000125,223,8,-68.0,880.0,111
31,2012-12-13,1970-01-01 00:00:00.000000126,224,8,-66.0,880.0,112
32,2012-12-14,1970-01-01 00:00:00.000000127,224,8,-67.0,884.0,113
33,2012-12-15,1970-01-01 00:00:00.000000128,225,8,-67.0,883.0,114
34,2012-12-16,1970-01-01 00:00:00.000000129,226,8,-65.0,886.0,115
36,2012-12-17,1970-01-01 00:00:00.000000130,226,8,-65.0,888.0,116
37,2012-12-18,1970-01-01 00:00:00.000000131,227,8,-65.0,889.0,117
38,2012-12-19,1970-01-01 00:00:00.000000132,228,8,-65.0,890.0,118
39,2012-12-20,1970-01-01 00:00:00.000000133,228,8,-65.0,891.0,119
40,2012-12-21,1970-01-01 00:00:00.000000134,229,8,-67.0,893.0,120
41,2012-12-22,1970-01-01 00:00:00.000000135,230,8,-65.0,894.0,121
42,2012-12-23,1970-01-01 00:00:00.000000136,230,8,-65.0,897.0,122
43,2012-12-24,1970-01-01 00:00:00.000000137,231,8,-64.0,896.0,123
44,2012-12-25,1970-01-01 00:00:00.000000138,232,8,-65.0,899.0,124
45,2012-12-26,1970-01-01 00:00:00.000000139,232,8,-66.0,899.0,125
47,2012-12-27,1970-01-01 00:00:00.000000140,233,8,-66.0,903.0,126
48,2012-12-28,1970-01-01 00:00:00.000000141,233,8,-64.0,904.0,127
49,2012-12-29,1970-01-01 00:00:00.000000142,234,8,-65.0,906.0,128
50,2012-12-31,1970-01-01 00:00:00.000000143,235,8,-63.0,908.0,129
51,2013-01-01,1970-01-01 00:00:00.000000144,235,8,-64.0,907.0,130
52,2013-01-02,1970-01-01 00:00:00.000000145,236,8,-64.0,909.0,131
53,2013-01-03,1970-01-01 00:00:00.000000146,237,8,-65.0,908.0,132
54,2013-01-04,1970-01-01 00:00:00.000000147,237,8,-65.0,914.0,133
55,2013-01-05,1970-01-01 00:00:00.000000148,238,8,-65.0,912.0,134
56,2013-01-06,1970-01-01 00:00:00.000000149,239,8,-65.0,914.0,135
58,2013-01-07,1970-01-01 00:00:00.000000150,239,8,-64.0,913.0,136
59,2013-01-08,1970-01-01 00:00:00.000000151,240,9,-65.0,915.0,137
60,2013-01-09,1970-01-01 00:00:00.000000152,241,9,-63.0,914.0,138
61,2013-01-10,1970-01-01 00:00:00.000000153,241,9,-65.0,915.0,139
62,2013-01-11,1970-01-01 00:00:00.000000154,242,9,-65.0,917.0,140
63,2013-01-12,1970-01-01 00:00:00.000000155,243,9,-64.0,917.0,141
64,2013-01-13,1970-01-01 00:00:00.000000156,243,9,-65.0,922.0,142
65,2013-01-14,1970-01-01 00:00:00.000000157,244,9,-64.0,920.0,143
66,2013-01-15,1970-01-01 00:00:00.000000158,245,9,-66.0,922.0,144
67,2013-01-16,1970-01-01 00:00:00.000000159,245,9,-65.0,918.0,145
69,2013-01-17,1970-01-01 00:00:00.000000160,246,9,-67.0,919.0,146
70,2013-01-18,1970-01-01 00:00:00.000000161,246,9,-65.0,919.0,147
71,2013-01-19,1970-01-01 00:00:00.000000162,247,9,-65.0,919.0,148
72,2013-01-20,1970-01-01 00:00:00.000000163,248,9,-65.0,919.0,149
73,2013-01-21,1970-01-01 00:00:00.000000164,248,9,-64.0,919.0,150
74,2013-01-22,1970-01-01 00:00:00.000000165,249,9,-65.0,922.0,151
75,2013-01-23,1970-01-01 00:00:00.000000166,250,9,-65.0,922.0,152
76,2013-01-24,1970-01-01 00:00:00.000000167,250,9,-65.0,920.0,153
77,2013-01-25,1970-01-01 00:00:00.000000168,251,9,-66.0,923.0,154
78,2013-01-26,1970-01-01 00:00:00.000000169,252,9,-66.0,922.0,155
80,2013-01-27,1970-01-01 00:00:00.000000170,252,9,-66.0,925.0,156
81,2013-01-28,1970-01-01 00:00:00.000000171,253,9,-67.0,925.0,157
82,2013-01-29,1970-01-01 00:00:00.000000172,254,9,-67.0,923.0,158
83,2013-01-30,1970-01-01 00:00:00.000000173,254,9,-67.0,920.0,159
84,2013-01-31,1970-01-01 00:00:00.000000174,255,9,-67.0,921.0,160
85,2013-02-01,1970-01-01 00:00:00.000000175,256,9,-68.0,921.0,161
86,2013-02-02,1970-01-01 00:00:00.000000176,256,9,-67.0,920.0,162
87,2013-02-03,1970-01-01 00:00:00.000000177,257,9,-66.0,921.0,163
88,2013-02-04,1970-01-01 00:00:00.000000178,258,9,-66.0,920.0,164
89,2013-02-06,1970-01-01 00:00:00.000000179,258,9,-66.0,920.0,165
91,2013-02-07,1970-01-01 00:00:00.000000180,259,9,-67.0,919.0,166
92,2013-02-08,1970-01-01 00:00:00.000000181,260,9,-67.0,918.0,167
93,2013-02-09,1970-01-01 00:00:00.000000182,260,9,-67.0,921.0,168
94,2013-02-10,1970-01-01 00:00:00.000000183,261,9,-67.0,921.0,169
95,2013-02-11,1970-01-01 00:00:00.000000184,261,9,-67.0,923.0,170
96,2013-02-12,1970-01-01 00:00:00.000000185,262,9,-67.0,923.0,171
97,2013-02-13,1970-01-01 00:00:00.000000186,263,9,-66.0,922.0,172
98,2013-02-14,1970-01-01 00:00:00.000000187,263,9,-67.0,921.0,173
99,2013-02-15,1970-01-01 00:00:00.000000188,264,9,-68.0,920.0,174
100,2013-02-16,1970-01-01 00:00:00.000000189,265,9,-68.0,920.0,175
102,2013-02-17,1970-01-01 00:00:00.000000190,265,9,-66.0,917.0,176
103,2013-02-18,1970-01-01 00:00:00.000000191,266,9,-67.0,921.0,177
106,2013-02-23,1970-01-01 00:00:00.000000196,269,9,-66.0,916.0,178
107,2013-02-24,1970-01-01 00:00:00.000000197,270,10,-68.0,915.0,179
108,2013-02-25,1970-01-01 00:00:00.000000198,271,10,-67.0,914.0,180
109,2013-02-26,1970-01-01 00:00:00.000000199,271,10,-66.0,917.0,181
116,2013-03-23,1970-01-01 00:00:00.000000223,287,10,-71.0,895.0,182
117,2013-03-24,1970-01-01 00:00:00.000000224,287,10,-69.0,894.0,183
118,2013-03-25,1970-01-01 00:00:00.000000225,288,10,-71.0,894.0,184
119,2013-03-26,1970-01-01 00:00:00.000000226,288,10,-70.0,894.0,185
120,2013-03-27,1970-01-01 00:00:00.000000227,289,10,-70.0,892.0,186
121,2013-03-28,1970-01-01 00:00:00.000000228,290,10,-71.0,894.0,187
122,2013-03-29,1970-01-01 00:00:00.000000229,290,10,-69.0,894.0,188
124,2013-03-30,1970-01-01 00:00:00.000000230,291,10,-69.0,888.0,189
125,2013-03-31,1970-01-01 00:00:00.000000231,292,10,-71.0,890.0,190
126,2013-04-01,1970-01-01 00:00:00.000000232,292,10,-69.0,888.0,191
127,2013-04-02,1970-01-01 00:00:00.000000233,293,10,-69.0,889.0,192
128,2013-04-03,1970-01-01 00:00:00.000000234,293,10,-69.0,890.0,193
129,2013-04-04,1970-01-01 00:00:00.000000235,294,10,-70.0,886.0,194
130,2013-04-05,1970-01-01 00:00:00.000000236,295,10,-72.0,886.0,195
131,2013-04-06,1970-01-01 00:00:00.000000237,295,10,-71.0,883.0,196
132,2013-04-07,1970-01-01 00:00:00.000000238,296,10,-70.0,885.0,197
133,2013-04-08,1970-01-01 00:00:00.000000239,297,10,-73.0,885.0,198
135,2013-04-09,1970-01-01 00:00:00.000000240,297,10,-70.0,884.0,199
136,2013-04-10,1970-01-01 00:00:00.000000241,298,10,-72.0,884.0,200
137,2013-04-11,1970-01-01 00:00:00.000000242,298,10,-70.0,881.0,201
138,2013-04-12,1970-01-01 00:00:00.000000243,299,10,-71.0,884.0,202
139,2013-04-13,1970-01-01 00:00:00.000000244,300,11,-69.0,878.0,203
140,2013-04-14,1970-01-01 00:00:00.000000245,300,11,-70.0,879.0,204
141,2013-04-15,1970-01-01 00:00:00.000000246,301,11,-73.0,878.0,205
142,2013-04-16,1970-01-01 00:00:00.000000247,301,11,-71.0,873.0,206
143,2013-04-17,1970-01-01 00:00:00.000000248,302,11,-70.0,877.0,207
144,2013-04-18,1970-01-01 00:00:00.000000249,303,11,-69.0,873.0,208
146,2013-04-19,1970-01-01 00:00:00.000000250,303,11,-70.0,877.0,209
147,2013-04-20,1970-01-01 00:00:00.000000251,304,11,-71.0,876.0,210
148,2013-04-22,1970-01-01 00:00:00.000000252,304,11,-71.0,874.0,211
149,2013-04-23,1970-01-01 00:00:00.000000253,305,11,-71.0,877.0,212
150,2013-04-24,1970-01-01 00:00:00.000000254,306,11,-70.0,871.0,213
151,2013-04-25,1970-01-01 00:00:00.000000255,306,11,-69.0,877.0,214
152,2013-04-26,1970-01-01 00:00:00.000000256,307,11,-70.0,871.0,215
153,2013-04-27,1970-01-01 00:00:00.000000257,308,11,-70.0,871.0,216
154,2013-04-28,1970-01-01 00:00:00.000000258,308,11,-71.0,869.0,217
155,2013-04-29,1970-01-01 00:00:00.000000259,309,11,-72.0,871.0,218
157,2013-04-30,1970-01-01 00:00:00.000000260,309,11,-70.0,875.0,219
158,2013-05-01,1970-01-01 00:00:00.000000261,310,11,-70.0,868.0,220
161,2013-05-08,1970-01-01 00:00:00.000000268,314,11,-70.0,864.0,221
162,2013-05-09,1970-01-01 00:00:00.000000269,315,11,-72.0,866.0,222
164,2013-05-10,1970-01-01 00:00:00.000000270,315,11,-67.0,863.0,223
165,2013-05-11,1970-01-01 00:00:00.000000271,316,11,-69.0,864.0,224
166,2013-05-12,1970-01-01 00:00:00.000000272,316,11,-71.0,864.0,225
167,2013-05-13,1970-01-01 00:00:00.000000273,317,11,-70.0,861.0,226
168,2013-05-14,1970-01-01 00:00:00.000000274,318,11,-70.0,861.0,227
169,2013-05-15,1970-01-01 00:00:00.000000275,318,11,-67.0,860.0,228
244,2013-05-16,1970-01-01 00:00:00.000000276,319,11,-69.0,858.0,229
245,2013-05-17,1970-01-01 00:00:00.000000277,319,11,-69.0,857.0,230
246,2013-05-18,1970-01-01 00:00:00.000000278,320,11,-67.0,855.0,231
247,2013-05-19,1970-01-01 00:00:00.000000279,321,11,-68.0,856.0,232
248,2013-05-20,1970-01-01 00:00:00.000000280,321,11,-69.0,856.0,233
249,2013-05-21,1970-01-01 00:00:00.000000281,322,11,-68.0,855.0,234
250,2013-05-22,1970-01-01 00:00:00.000000282,322,11,-72.0,856.0,235
251,2013-05-23,1970-01-01 00:00:00.000000283,323,11,-68.0,854.0,236
252,2013-05-24,1970-01-01 00:00:00.000000284,323,11,-71.0,854.0,237
253,2013-05-25,1970-01-01 00:00:00.000000285,324,11,-70.0,852.0,238
254,2013-05-26,1970-01-01 00:00:00.000000286,325,11,-71.0,854.0,239
255,2013-05-27,1970-01-01 00:00:00.000000287,325,11,-72.0,856.0,240
256,2013-05-29,1970-01-01 00:00:00.000000288,326,11,-69.0,854.0,241
257,2013-05-30,1970-01-01 00:00:00.000000289,326,11,-71.0,854.0,242
258,2013-05-31,1970-01-01 00:00:00.000000290,327,11,-71.0,853.0,243
259,2013-06-01,1970-01-01 00:00:00.000000291,327,11,-70.0,853.0,244
260,2013-06-02,1970-01-01 00:00:00.000000292,328,11,-71.0,853.0,245
261,2013-06-03,1970-01-01 00:00:00.000000293,329,11,-72.0,850.0,246
262,2013-06-04,1970-01-01 00:00:00.000000294,329,11,-72.0,852.0,247
263,2013-06-05,1970-01-01 00:00:00.000000295,330,12,-71.0,853.0,248
264,2013-06-06,1970-01-01 00:00:00.000000296,330,12,-71.0,850.0,249
265,2013-06-07,1970-01-01 00:00:00.000000297,331,12,-72.0,849.0,250
266,2013-06-08,1970-01-01 00:00:00.000000298,331,12,-72.0,850.0,251
267,2013-06-09,1970-01-01 00:00:00.000000299,332,12,-71.0,849.0,252
286,2013-06-10,1970-01-01 00:00:00.000000300,333,12,-72.0,852.0,253
276,2013-06-11,1970-01-01 00:00:00.000000301,333,12,-73.0,852.0,254
287,2013-06-12,1970-01-01 00:00:00.000000302,334,12,-71.0,850.0,255
283,2013-06-13,1970-01-01 00:00:00.000000303,334,12,-71.0,849.0,256
281,2013-06-14,1970-01-01 00:00:00.000000304,335,12,-70.0,848.0,257
275,2013-06-15,1970-01-01 00:00:00.000000305,335,12,-71.0,847.0,258
280,2013-06-16,1970-01-01 00:00:00.000000306,336,12,-71.0,848.0,259
279,2013-06-17,1970-01-01 00:00:00.000000307,336,12,-72.0,851.0,260
282,2013-06-18,1970-01-01 00:00:00.000000308,337,12,-73.0,850.0,261
284,2013-06-19,1970-01-01 00:00:00.000000309,338,12,-72.0,848.0,262
278,2013-06-20,1970-01-01 00:00:00.000000310,338,12,-71.0,849.0,263
277,2013-06-21,1970-01-01 00:00:00.000000311,339,12,-74.0,846.0,264
285,2013-06-22,1970-01-01 00:00:00.000000312,339,12,-71.0,845.0,265
274,2013-06-23,1970-01-01 00:00:00.000000313,340,12,-77.0,849.0,266
272,2013-06-24,1970-01-01 00:00:00.000000314,340,12,-73.0,848.0,267
273,2013-06-25,1970-01-01 00:00:00.000000315,341,12,-74.0,850.0,268
288,2013-06-26,1970-01-01 00:00:00.000000316,341,12,-74.0,851.0,269
268,2013-06-27,1970-01-01 00:00:00.000000317,342,12,-72.0,849.0,270
270,2013-06-28,1970-01-01 00:00:00.000000318,342,12,-74.0,849.0,271
271,2013-06-29,1970-01-01 00:00:00.000000319,343,12,-73.0,847.0,272
269,2013-06-30,1970-01-01 00:00:00.000000320,344,12,-74.0,846.0,273
289,2013-07-01,1970-01-01 00:00:00.000000321,344,12,-75.0,847.0,274
291,2013-07-02,1970-01-01 00:00:00.000000322,345,12,-74.0,849.0,275
290,2013-07-03,1970-01-01 00:00:00.000000323,345,12,-74.0,847.0,276
292,2013-07-04,1970-01-01 00:00:00.000000324,346,12,-75.0,850.0,277
294,2013-07-06,1970-01-01 00:00:00.000000325,346,12,-74.0,847.0,278
295,2013-07-07,1970-01-01 00:00:00.000000326,347,12,-72.0,848.0,279
296,2013-07-08,1970-01-01 00:00:00.000000327,347,12,-74.0,848.0,280
293,2013-07-09,1970-01-01 00:00:00.000000328,348,12,-75.0,847.0,281
298,2013-07-10,1970-01-01 00:00:00.000000329,348,12,-74.0,847.0,282
297,2013-07-11,1970-01-01 00:00:00.000000330,349,12,-75.0,848.0,283
303,2013-07-12,1970-01-01 00:00:00.000000331,349,12,-74.0,848.0,284
300,2013-07-13,1970-01-01 00:00:00.000000332,350,12,-76.0,849.0,285
299,2013-07-14,1970-01-01 00:00:00.000000333,350,12,-75.0,849.0,286
301,2013-07-15,1970-01-01 00:00:00.000000334,351,12,-74.0,852.0,287
302,2013-07-16,1970-01-01 00:00:00.000000335,352,12,-76.0,852.0,288
305,2013-07-17,1970-01-01 00:00:00.000000336,352,12,-76.0,852.0,289
304,2013-07-18,1970-01-01 00:00:00.000000337,353,12,-75.0,853.0,290
306,2013-07-19,1970-01-01 00:00:00.000000338,353,12,-78.0,848.0,291
308,2013-07-20,1970-01-01 00:00:00.000000339,354,12,-76.0,849.0,292
307,2013-07-21,1970-01-01 00:00:00.000000340,354,12,-76.0,851.0,293
310,2013-07-22,1970-01-01 00:00:00.000000341,355,12,-77.0,852.0,294
309,2013-07-23,1970-01-01 00:00:00.000000342,355,12,-76.0,851.0,295
311,2013-07-24,1970-01-01 00:00:00.000000343,356,12,-77.0,850.0,296
317,2013-07-25,1970-01-01 00:00:00.000000344,356,12,-77.0,851.0,297
312,2013-07-26,1970-01-01 00:00:00.000000345,357,12,-77.0,853.0,298
314,2013-07-27,1970-01-01 00:00:00.000000346,357,12,-76.0,853.0,299
313,2013-07-28,1970-01-01 00:00:00.000000347,358,12,-77.0,851.0,300
315,2013-07-29,1970-01-01 00:00:00.000000348,358,12,-74.0,850.0,301
316,2013-07-30,1970-01-01 00:00:00.000000349,359,12,-75.0,852.0,302
318,2013-07-31,1970-01-01 00:00:00.000000350,359,12,-76.0,853.0,303
320,2013-08-01,1970-01-01 00:00:00.000000351,0,1,-75.0,853.0,304
319,2013-08-02,1970-01-01 00:00:00.000000352,0,1,-77.0,854.0,305
323,2013-08-03,1970-01-01 00:00:00.000000353,1,1,-75.0,855.0,306
322,2013-08-04,1970-01-01 00:00:00.000000354,1,1,-75.0,857.0,307
321,2013-08-05,1970-01-01 00:00:00.000000355,2,1,-75.0,857.0,308
324,2013-08-06,1970-01-01 00:00:00.000000356,2,1,-77.0,856.0,309
325,2013-08-07,1970-01-01 00:00:00.000000357,3,1,-76.0,857.0,310
326,2013-08-17,1970-01-01 00:00:00.000000366,7,1,-76.0,861.0,311
328,2013-08-18,1970-01-01 00:00:00.000000367,8,1,-76.0,862.0,312
330,2013-08-19,1970-01-01 00:00:00.000000368,8,1,-77.0,863.0,313
331,2013-08-20,1970-01-01 00:00:00.000000369,9,1,-75.0,865.0,314
332,2013-08-21,1970-01-01 00:00:00.000000370,9,1,-79.0,865.0,315
333,2013-08-22,1970-01-01 00:00:00.000000371,10,1,-77.0,865.0,316
334,2013-08-23,1970-01-01 00:00:00.000000372,10,1,-76.0,866.0,317
335,2013-08-24,1970-01-01 00:00:00.000000373,11,1,-79.0,866.0,318
337,2013-08-25,1970-01-01 00:00:00.000000374,11,1,-79.0,866.0,319
336,2013-08-26,1970-01-01 00:00:00.000000375,12,1,-77.0,867.0,320
340,2013-08-27,1970-01-01 00:00:00.000000376,12,1,-78.0,870.0,321
338,2013-08-28,1970-01-01 00:00:00.000000377,13,1,-78.0,870.0,322
339,2013-08-29,1970-01-01 00:00:00.000000378,13,1,-78.0,869.0,323
341,2013-08-30,1970-01-01 00:00:00.000000379,14,1,-79.0,870.0,324
343,2013-08-31,1970-01-01 00:00:00.000000380,14,1,-79.0,870.0,325
345,2013-09-01,1970-01-01 00:00:00.000000381,15,1,-79.0,871.0,326
344,2013-09-02,1970-01-01 00:00:00.000000382,15,1,-76.0,872.0,327
342,2013-09-03,1970-01-01 00:00:00.000000383,16,1,-77.0,874.0,328
346,2013-09-04,1970-01-01 00:00:00.000000384,16,1,-77.0,875.0,329
351,2013-09-05,1970-01-01 00:00:00.000000385,17,1,-78.0,874.0,330
347,2013-09-06,1970-01-01 00:00:00.000000386,17,1,-77.0,873.0,331
349,2013-09-07,1970-01-01 00:00:00.000000387,18,1,-78.0,874.0,332
350,2013-09-08,1970-01-01 00:00:00.000000388,18,1,-79.0,875.0,333
348,2013-09-09,1970-01-01 00:00:00.000000389,19,1,-79.0,875.0,334
352,2013-09-10,1970-01-01 00:00:00.000000390,19,1,-78.0,875.0,335
353,2013-09-11,1970-01-01 00:00:00.000000391,20,1,-78.0,875.0,336
354,2013-09-12,1970-01-01 00:00:00.000000392,20,1,-77.0,876.0,337
355,2013-09-13,1970-01-01 00:00:00.000000393,21,1,-76.0,877.0,338
356,2013-09-14,1970-01-01 00:00:00.000000394,21,1,-79.0,878.0,339
